ticker,data,mrs,rsv,atr,atr_ma,atr_ratio,close,dias_rsv,variacao,ret_5d,ret_bova_5d,ret_rel_5d,ret_10d,ret_bova_10d,ret_rel_10d,ret_20d,ret_bova_20d,ret_rel_20d,range_candle,range_ratio,close_pos,ma20,dist_ma20
ECOR3,2025-04-01,-10.101,79.969,0.237,0.247,0.961,5.530,3,C,-0.691,-5.467,4.776,8.808,-1.437,10.245,15.889,2.976,12.914,,,,5.160,7.282
ECOR3,2025-04-02,-9.545,63.258,0.238,0.246,0.968,5.600,4,C,0.000,-3.375,3.375,6.655,-2.808,9.464,14.334,1.117,13.217,,,,5.190,7.869
ECOR3,2025-04-03,-5.660,57.631,0.246,0.245,1.003,5.800,5,C,-5.272,-3.661,-1.611,1.977,-1.226,3.203,9.061,1.780,7.281,,,,5.220,10.969
ECOR3,2025-04-08,-5.271,54.590,0.275,0.247,1.116,5.490,2,C,9.565,4.263,5.302,20.696,8.543,12.153,16.174,10.079,6.095,,,,5.290,3.913
ECOR3,2025-04-09,-6.123,33.452,0.288,0.249,1.159,5.600,3,C,6.655,0.586,6.069,17.747,5.572,12.175,11.263,7.098,4.165,,,,5.320,5.235
ECOR3,2025-04-10,-6.937,48.973,0.289,0.251,1.151,5.490,4,C,7.652,2.528,5.124,23.304,6.677,16.627,14.957,9.886,5.071,,,,5.340,2.835
EGIE3,2023-01-10,-6.806,37.855,0.465,0.507,0.918,22.650,2,C,2.431,0.578,1.852,2.536,2.099,0.437,-1.295,-2.874,1.579,,,,22.340,1.377
EGIE3,2023-01-11,-5.975,19.702,0.461,0.501,0.920,23.260,3,C,0.437,-0.706,1.143,0.077,1.421,-1.344,-2.084,-2.530,0.446,,,,22.400,3.854
EGIE3,2023-01-12,-5.389,11.720,0.458,0.497,0.922,23.220,4,C,-0.283,0.785,-1.069,-0.206,1.995,-2.201,-3.556,-3.529,-0.027,,,,22.460,3.425
EGIE3,2023-01-13,-6.972,50.530,0.469,0.493,0.950,22.640,5,C,0.846,1.025,-0.179,2.669,0.978,1.691,0.502,-2.422,2.924,,,,22.490,0.677
EGIE3,2023-01-20,-7.145,26.692,0.491,0.484,1.016,22.840,2,C,1.808,-0.046,1.854,-0.577,-3.301,2.725,3.223,-2.665,5.888,,,,22.680,0.681
EGIE3,2023-01-23,-6.951,5.131,0.470,0.481,0.977,22.760,3,C,2.050,0.741,1.309,0.394,-2.456,2.850,2.892,-3.985,6.877,,,,22.680,0.371
EGIE3,2023-01-24,-6.384,0.681,0.471,0.479,0.984,23.220,4,C,1.391,0.375,1.017,-3.736,-4.871,1.135,0.567,-4.825,5.392,,,,22.710,2.261
EGIE3,2023-01-25,-7.185,0.192,0.476,0.477,0.998,23.280,5,C,-0.051,-2.033,1.982,-2.159,-3.895,1.736,0.283,-7.474,7.757,,,,22.750,2.317
EGIE3,2023-01-26,-7.373,86.342,0.484,0.475,1.018,23.180,6,C,-0.800,-3.731,2.931,-3.357,-5.416,2.059,0.955,-7.363,8.318,,,,22.780,1.750
EGIE3,2023-01-31,-5.337,48.853,0.464,0.473,0.981,23.550,2,C,-5.057,-5.226,0.169,-3.177,-4.925,1.749,0.102,-9.013,9.115,,,,22.920,2.725
EGIE3,2023-02-01,-5.205,10.529,0.475,0.473,1.004,23.270,3,C,-2.109,-1.900,-0.209,-0.283,-2.168,1.885,0.977,-7.362,8.339,,,,22.980,1.250
EGIE3,2023-11-28,-5.453,93.740,0.475,0.476,0.997,27.690,2,C,2.444,0.236,2.207,1.060,-0.098,1.158,4.705,6.120,-1.415,,,,26.900,2.938
EGIE3,2023-11-29,-5.391,92.589,0.464,0.476,0.974,27.620,3,C,3.028,-0.450,3.478,2.473,2.813,-0.340,5.204,6.641,-1.437,,,,27.030,2.178
EGIE3,2023-11-30,-5.887,460.560,0.487,0.478,1.020,27.770,4,C,-0.299,-1.036,0.737,2.759,2.679,0.080,2.754,4.200,-1.446,,,,27.160,2.237
EGIE3,2023-12-01,-6.064,72.670,0.479,0.478,1.002,27.870,5,C,0.206,-0.749,0.955,2.863,1.642,1.221,2.332,3.823,-1.492,,,,27.270,2.197
EGIE3,2023-12-07,-5.289,190.863,0.514,0.483,1.065,27.690,9,C,3.067,3.753,-0.687,2.836,4.955,-2.119,2.808,4.334,-1.526,,,,27.680,0.033
EGIE3,2023-12-18,-7.412,114.902,0.524,0.492,1.065,28.160,2,C,1.948,1.870,0.078,0.992,0.063,0.929,-6.451,-2.915,-3.536,,,,28.070,0.320
EGIE3,2023-12-19,-7.966,243.738,0.535,0.494,1.082,28.150,3,C,2.995,1.702,1.293,0.855,0.156,0.699,-7.090,-3.288,-3.802,,,,28.090,0.217
EGIE3,2023-12-20,-6.924,31.813,0.528,0.497,1.063,28.190,4,C,3.060,2.815,0.245,-0.009,1.380,-1.389,-7.944,-3.249,-4.695,,,,28.100,0.339
EGIE3,2024-02-21,-10.212,1.299,0.448,0.449,0.997,26.400,2,C,0.947,0.063,0.883,-2.889,-0.816,-2.073,-1.141,-0.579,-0.563,,,,26.100,1.164
EGIE3,2024-02-26,-10.266,48.160,0.466,0.454,1.025,26.220,2,C,-0.978,-1.010,0.032,0.318,-2.743,3.061,-1.907,-2.051,0.145,,,,26.080,0.532
EGIE3,2024-02-27,-9.731,25.457,0.472,0.457,1.034,26.780,3,C,-2.943,-2.691,-0.252,-2.465,-3.152,0.688,-4.116,-3.598,-0.518,,,,26.110,2.600
EGIE3,2024-02-28,-8.972,88.420,0.466,0.458,1.017,26.650,4,C,-3.800,-0.879,-2.921,-2.213,-1.497,-0.716,-3.415,-1.750,-1.665,,,,26.140,1.937
EGIE3,2024-02-29,-7.185,31.058,0.475,0.460,1.031,26.930,5,C,-2.784,-0.463,-2.321,-3.736,-1.142,-2.595,-4.188,-0.735,-3.454,,,,26.200,2.774
EGIE3,2024-03-01,-9.333,365.769,0.494,0.463,1.067,26.280,6,C,-0.683,-1.581,0.898,-2.073,-1.892,-0.181,-3.780,-1.557,-2.223,,,,26.220,0.227
EGIE3,2024-04-02,-7.629,69.776,0.352,0.427,0.822,25.980,3,C,5.624,1.996,3.628,-0.962,-2.336,1.374,0.888,-1.099,1.987,,,,25.910,0.299
EGIE3,2024-04-03,-7.004,23.994,0.356,0.422,0.845,26.100,4,C,1.916,0.494,1.422,-0.516,-2.428,1.913,1.891,-0.154,2.045,,,,25.910,0.725
EGIE3,2024-04-08,-5.341,79.437,0.369,0.404,0.915,26.850,2,C,-1.193,-2.861,1.668,-4.105,-2.661,-1.444,2.480,0.216,2.264,,,,25.990,3.328
EGIE3,2025-01-29,-7.373,10.390,0.463,0.473,0.980,25.030,2,C,-2.968,1.831,-4.799,-2.478,0.899,-3.377,1.307,1.373,-0.066,,,,24.140,3.689
EGIE3,2025-02-04,-10.134,71.384,0.474,0.468,1.011,24.610,2,C,0.914,1.263,-0.349,1.247,2.781,-1.534,3.490,-1.239,4.729,,,,24.290,1.289
EGIE3,2025-02-13,-10.026,41.645,0.486,0.468,1.037,24.550,2,C,1.388,2.293,-0.905,2.832,0.058,2.774,7.024,4.997,2.027,,,,24.490,0.231
EGIE3,2025-02-19,-11.224,68.017,0.456,0.470,0.970,24.650,2,C,2.876,-1.766,4.642,4.452,-1.661,6.114,8.075,4.008,4.067,,,,24.650,0.003
EGIE3,2025-02-24,-8.876,45.363,0.471,0.474,0.995,24.950,2,C,1.175,-1.992,3.167,1.066,-1.429,2.494,5.765,5.511,0.254,,,,24.760,0.768
EGIE3,2025-02-25,-8.235,59.004,0.454,0.473,0.960,25.180,3,C,1.137,-1.978,3.115,1.056,-0.261,1.316,5.712,5.658,0.054,,,,24.760,1.679
EGIE3,2025-02-26,-6.772,70.191,0.455,0.473,0.963,25.360,4,C,1.532,0.107,1.426,1.532,3.226,-1.694,5.027,5.639,-0.613,,,,24.780,2.327
EGIE3,2025-02-27,-7.065,64.094,0.450,0.472,0.955,25.250,5,C,2.052,-0.370,2.421,4.077,4.936,-0.860,4.212,4.559,-0.347,,,,24.790,1.860
EGIE3,2025-02-28,-5.339,192.898,0.452,0.471,0.960,25.340,6,C,-0.027,0.450,-0.477,4.089,6.874,-2.785,3.309,6.691,-3.382,,,,24.800,2.166
EGIE3,2025-03-05,-5.677,142.450,0.446,0.470,0.950,25.240,7,C,-0.108,0.575,-0.683,4.996,7.955,-2.959,3.079,7.372,-4.293,,,,24.820,1.680
EGIE3,2025-03-06,-5.071,19.239,0.443,0.468,0.946,25.460,8,C,-0.080,1.752,-1.833,4.925,7.018,-2.093,7.013,6.395,0.617,,,,24.870,2.409
EGIE3,2025-03-07,-5.198,38.636,0.470,0.468,1.004,25.740,9,C,0.000,3.116,-3.116,3.468,5.765,-2.296,4.951,1.722,3.229,,,,24.940,3.231
EGIE3,2025-03-11,-5.529,66.245,0.480,0.468,1.027,25.330,11,C,4.117,6.396,-2.278,4.225,7.043,-2.818,5.086,0.406,4.680,,,,25.050,1.131
EGIE3,2025-03-12,-6.044,23.522,0.481,0.468,1.027,25.210,12,C,5.109,7.338,-2.229,4.650,7.040,-2.390,7.759,3.156,4.603,,,,25.090,0.492
EGIE3,2025-03-31,-5.980,24.370,0.478,0.476,1.003,26.310,2,C,1.192,-3.590,4.782,2.953,-0.699,3.652,7.694,3.401,4.293,,,,26.020,1.119
EGIE3,2025-04-01,-6.916,43.704,0.471,0.477,0.987,26.170,3,C,1.693,-5.467,7.160,3.047,-1.437,4.484,6.927,2.976,3.951,,,,26.060,0.433
EGIE3,2025-11-28,-6.315,117.730,0.628,0.566,1.110,30.550,2,C,-3.264,-1.072,-2.192,-0.620,1.059,-1.679,2.676,1.380,1.296,,,,30.550,0.010
EGIE3,2026-01-07,-6.465,4.120,0.721,0.713,1.012,30.900,2,C,0.097,2.166,-2.069,4.563,6.392,-1.829,7.605,12.217,-4.611,,,,30.650,0.825
EGIE3,2026-01-08,-7.025,200.161,0.663,0.713,0.929,30.860,3,C,-0.940,1.848,-2.788,7.712,8.233,-0.521,7.939,11.936,-3.997,,,,30.710,0.480
EGIE3,2026-01-09,-7.020,35.311,0.645,0.712,0.907,30.950,4,C,-1.551,0.918,-2.469,7.367,9.744,-2.377,7.754,11.955,-4.201,,,,30.760,0.619
EGIE3,2026-01-12,-6.306,30.911,0.633,0.709,0.893,31.190,5,C,-1.411,1.118,-2.528,7.021,9.460,-2.438,7.246,14.137,-6.891,,,,30.820,1.212
EGIE3,2026-01-21,-7.750,8.045,0.702,0.700,1.003,32.310,2,C,3.838,7.369,-3.531,2.909,5.475,-2.566,4.116,10.500,-6.384,,,,31.010,4.207
ENEV3,2022-03-21,-13.067,4.521,0.641,0.548,1.168,13.390,2,C,11.875,2.296,9.579,10.605,4.342,6.263,11.053,-0.911,11.964,,,,12.940,3.502
ENEV3,2022-03-22,-8.167,317.319,0.678,0.557,1.217,14.280,3,C,7.143,2.343,4.800,2.591,1.247,1.344,2.871,-2.697,5.568,,,,12.970,10.117
ENEV3,2022-03-23,-6.603,0.352,0.679,0.565,1.201,14.490,4,C,2.761,2.657,0.103,1.932,0.859,1.073,-2.346,-5.447,3.101,,,,13.020,11.265
ENEV3,2022-04-04,-7.466,29.982,0.635,0.625,1.016,14.810,2,C,3.376,-3.622,6.998,0.405,-5.034,5.439,-5.132,-10.634,5.502,,,,13.750,7.744
ENEV3,2022-11-04,-8.219,44.102,0.482,0.549,0.879,14.210,2,C,-7.671,-4.781,-2.890,-9.571,-6.947,-2.623,-14.989,-7.342,-7.647,,,,13.720,3.579
ENEV3,2022-11-07,-9.166,13.552,0.502,0.545,0.922,13.720,3,C,-4.810,-1.780,-3.030,-6.633,-5.530,-1.103,-12.391,-4.028,-8.363,,,,13.710,0.084
ENEV3,2022-12-29,-16.517,2.634,0.442,0.484,0.913,11.930,2,C,3.772,-0.425,4.197,5.616,1.321,4.295,0.335,2.312,-1.977,,,,11.780,1.316
ENEV3,2023-01-05,-16.640,33.139,0.477,0.471,1.015,11.710,2,C,8.027,3.827,4.201,10.333,4.642,5.691,2.904,1.947,0.957,,,,11.620,0.740
ENEV3,2023-01-06,-12.869,17.886,0.497,0.470,1.060,12.380,3,C,1.777,1.754,0.024,0.485,2.796,-2.312,-4.927,-0.597,-4.330,,,,11.640,6.339
ENEV3,2023-01-09,-15.097,10.556,0.495,0.469,1.055,12.040,4,C,2.741,0.114,2.627,0.166,2.421,-2.254,-2.409,-0.095,-2.314,,,,11.630,3.485
ENEV3,2023-01-10,-14.001,75.356,0.505,0.469,1.076,12.400,5,C,1.694,0.578,1.115,-2.097,2.099,-4.196,-6.532,-2.874,-3.659,,,,11.660,6.360
ENEV3,2023-01-11,-13.689,49.267,0.496,0.469,1.057,12.660,6,C,2.370,-0.706,3.075,-3.397,1.421,-4.817,-7.346,-2.530,-4.816,,,,11.720,8.062
ENEV3,2023-01-19,-11.701,30.097,0.501,0.475,1.054,12.920,2,C,-6.347,1.201,-7.547,-6.734,-2.575,-4.158,-8.359,-2.392,-5.967,,,,12.060,7.100
ENEV3,2023-01-25,-17.352,14.930,0.514,0.488,1.052,12.230,3,C,0.082,-2.033,2.115,-4.088,-3.895,-0.193,-8.585,-7.474,-1.111,,,,12.190,0.349
ENEV3,2023-04-14,-12.030,2.802,0.428,0.440,0.972,11.430,2,C,-1.487,-2.349,0.861,-3.150,-4.416,1.266,3.237,1.543,1.694,,,,10.760,6.177
ENEV3,2023-06-07,-8.386,145.961,0.410,0.379,1.081,12.140,4,C,-0.577,3.239,-3.815,-3.460,3.113,-6.573,0.824,1.664,-0.840,,,,11.760,3.223
ENEV3,2023-06-09,-7.625,6.547,0.419,0.383,1.095,12.380,5,C,-2.666,1.493,-4.158,-0.485,1.855,-2.340,0.889,1.749,-0.860,,,,11.800,4.915
ENEV3,2023-06-23,-8.254,59.491,0.411,0.400,1.028,12.320,3,C,-0.406,-0.989,0.583,1.380,-0.104,1.484,2.029,0.945,1.084,,,,11.890,3.586
ENEV3,2023-11-07,-6.405,116.923,0.366,0.341,1.072,11.740,2,C,4.770,3.406,1.364,11.925,5.602,6.323,4.003,5.230,-1.227,,,,11.180,5.037
ENEV3,2023-11-08,-8.199,50.981,0.370,0.343,1.077,11.490,3,C,11.836,4.709,7.127,16.362,6.371,9.991,7.572,5.860,1.711,,,,11.180,2.782
ENEV3,2023-11-28,-6.720,327.779,0.499,0.404,1.237,12.350,3,C,1.215,0.236,0.978,3.320,-0.098,3.418,10.121,6.120,4.002,,,,12.090,2.142
ENEV3,2023-11-29,-6.336,121.408,0.518,0.412,1.257,12.350,4,C,-1.134,-0.450,-0.684,7.368,2.813,4.555,10.202,6.641,3.561,,,,12.170,1.504
ENEV3,2023-12-04,-5.474,19.342,0.537,0.442,1.215,12.520,7,C,0.958,0.122,0.836,7.188,3.505,3.683,6.230,3.570,2.660,,,,12.420,0.769
ENEV3,2023-12-05,-5.624,106.145,0.533,0.451,1.183,12.500,8,C,2.080,-0.333,2.413,8.240,4.097,4.143,8.080,4.260,3.820,,,,12.480,0.172
ENEV3,2024-02-27,-5.632,21.378,0.361,0.331,1.089,12.710,3,C,-4.406,-2.691,-1.715,-1.259,-3.152,1.894,-0.079,-3.598,3.520,,,,12.590,0.941
ENEV3,2024-12-11,-9.363,36.584,0.321,0.330,0.973,11.870,2,C,-8.172,-6.721,-1.450,-11.205,-7.385,-3.820,-9.436,-8.017,-1.419,,,,11.730,1.224
ENEV3,2025-01-13,-6.985,127.337,0.457,0.376,1.216,11.060,8,C,-3.707,3.267,-6.974,1.899,5.042,-3.144,6.781,5.628,1.153,,,,10.860,1.795
ENGI11,2023-01-25,-6.853,158.370,0.979,1.033,0.947,33.120,3,C,-0.728,-2.033,1.306,-2.887,-3.895,1.009,-8.942,-7.474,-1.468,,,,32.680,1.341
ENGI11,2024-04-09,-5.131,25.005,0.791,0.850,0.931,40.190,3,C,-5.599,-4.247,-1.352,-5.047,-3.803,-1.244,-4.475,-0.364,-4.110,,,,39.620,1.453
ENGI11,2024-05-03,-6.271,95.858,0.894,0.815,1.096,38.980,3,C,0.211,-0.649,0.860,-1.412,-0.361,-1.051,-1.264,-5.111,3.847,,,,38.260,1.885
ENGI11,2024-05-06,-7.338,15.956,0.887,0.820,1.082,38.480,4,C,-0.277,-0.120,-0.157,-0.320,-0.473,0.153,-1.110,-5.252,4.142,,,,38.230,0.651
ENGI11,2024-05-09,-7.020,57.844,0.871,0.831,1.048,38.490,2,C,1.110,0.024,1.086,-3.905,-2.747,-1.159,-1.515,-5.935,4.420,,,,38.080,1.052
ENGI11,2024-05-10,-5.205,80.290,0.891,0.835,1.067,39.060,3,C,-1.619,0.290,-1.909,-1.703,-2.718,1.014,-3.595,-5.371,1.775,,,,38.090,2.544
ENGI11,2024-05-13,-7.241,12.851,0.893,0.840,1.063,38.370,4,C,-0.043,-0.353,0.310,0.107,-2.962,3.069,-2.076,-5.267,3.190,,,,38.090,0.747
ENGI11,2024-06-27,-5.469,46.704,0.902,0.918,0.983,37.490,2,C,1.336,1.507,-0.170,5.126,3.121,2.005,-3.395,1.333,-4.728,,,,37.250,0.660
ENGI11,2024-07-03,-6.408,82.017,0.929,0.911,1.020,37.480,3,C,4.075,1.113,2.962,4.163,3.013,1.150,-3.747,1.556,-5.302,,,,37.090,1.061
ENGI11,2024-08-08,-7.280,28.646,0.831,0.798,1.041,37.660,2,C,8.430,4.142,4.288,5.867,5.004,0.863,7.650,6.057,1.592,,,,37.490,0.446
ENGI11,2024-08-09,-7.114,99.464,0.834,0.797,1.046,38.260,3,C,7.059,2.486,4.574,6.730,3.815,2.915,5.524,3.013,2.511,,,,37.410,2.260
ENGI11,2024-08-26,-5.876,18.709,1.068,0.876,1.220,40.400,2,C,-1.745,-1.584,-0.161,-0.332,-1.629,1.297,-5.837,-4.662,-1.175,,,,38.860,3.967
ENGI11,2024-08-30,-6.841,75.545,1.066,0.939,1.135,39.710,2,C,1.670,-1.237,2.907,2.114,-1.048,3.162,-4.270,-2.685,-1.585,,,,39.500,0.527
ENGI11,2024-11-26,-8.206,36.362,0.914,0.813,1.125,35.740,2,C,-6.552,-3.135,-3.418,-9.112,-1.477,-7.636,-12.659,-6.861,-5.797,,,,35.250,1.371
ENGI11,2025-02-04,-5.010,69.828,0.877,0.864,1.015,34.060,2,C,1.232,1.263,-0.031,3.573,2.781,0.792,-1.354,-1.239,-0.116,,,,31.720,7.380
EQTL3,2024-05-09,-8.720,55.328,0.715,0.638,1.121,29.000,2,C,1.164,0.024,1.140,-4.138,-2.747,-1.392,-4.688,-5.935,1.247,,,,28.750,0.876
EQTL3,2025-01-15,-8.180,60.947,0.767,0.840,0.912,26.130,4,C,3.349,0.293,3.056,4.861,0.502,4.360,9.147,1.405,7.742,,,,26.130,0.005
EQTL3,2026-01-21,-7.987,0.725,0.811,0.955,0.849,39.090,2,C,5.909,7.369,-1.460,2.993,5.475,-2.482,6.702,10.500,-3.798,,,,38.220,2.285
EZTC3,2022-03-31,-19.654,52.884,0.518,0.507,1.021,12.190,2,C,-5.813,-0.822,-4.992,-10.827,-3.417,-7.410,-15.893,-11.142,-4.751,,,,11.330,7.600
EZTC3,2022-04-01,-16.534,38.333,0.531,0.509,1.042,12.810,3,C,-13.452,-2.747,-10.704,-15.939,-4.898,-11.041,-18.680,-12.355,-6.325,,,,11.430,12.059
EZTC3,2022-04-04,-16.900,146.690,0.512,0.510,1.005,12.680,4,C,-12.564,-3.622,-8.943,-13.744,-5.034,-8.709,-14.821,-10.634,-4.187,,,,11.560,9.709
EZTC3,2022-05-16,-11.759,10.417,0.445,0.434,1.025,11.270,2,C,2.742,2.261,0.481,-2.601,2.414,-5.015,-13.985,-5.057,-8.927,,,,10.590,6.361
EZTC3,2022-05-17,-11.737,63.194,0.443,0.433,1.024,11.310,3,C,0.882,1.659,-0.776,-5.831,2.173,-8.005,-13.529,-6.235,-7.295,,,,10.620,6.459
EZTC3,2022-05-23,-10.604,19.633,0.462,0.437,1.058,11.580,2,C,-5.201,0.150,-5.351,-11.362,-0.318,-11.044,-14.415,-9.704,-4.711,,,,10.700,8.166
EZTC3,2023-01-06,-20.897,3.386,0.457,0.492,0.930,8.960,3,C,-2.367,1.754,-4.120,1.701,2.796,-1.095,-0.296,-0.597,0.301,,,,8.900,0.584
EZTC3,2023-01-10,-21.044,184.710,0.467,0.485,0.964,9.060,5,C,-4.240,0.578,-4.818,4.167,2.099,2.067,-6.067,-2.874,-3.194,,,,8.870,2.154
EZTC3,2023-01-11,-21.985,4.888,0.458,0.481,0.953,9.100,6,C,-1.019,-0.706,-0.313,4.148,1.421,2.728,-2.402,-2.530,0.128,,,,8.890,2.423
EZTC3,2023-01-12,-21.055,91.282,0.459,0.478,0.961,9.130,7,C,-0.943,0.785,-1.729,7.184,1.995,5.189,-4.935,-3.529,-1.406,,,,8.890,2.629
EZTC3,2023-01-18,-21.757,23.854,0.448,0.470,0.954,9.010,11,C,5.221,2.142,3.079,2.206,0.065,2.141,-3.162,-2.105,-1.057,,,,8.870,1.599
EZTC3,2023-01-19,-21.936,98.607,0.439,0.467,0.940,9.040,12,C,8.205,1.201,7.005,2.564,-2.575,5.140,-4.615,-2.392,-2.223,,,,8.870,1.991
EZTC3,2023-01-20,-20.807,33.736,0.436,0.465,0.937,9.110,13,C,5.600,-0.046,5.646,-1.964,-3.301,1.337,-5.745,-2.665,-3.081,,,,8.870,2.669
EZTC3,2023-01-23,-18.201,101.668,0.428,0.462,0.926,9.350,14,C,2.691,0.741,1.950,-8.640,-2.456,-6.184,-10.127,-3.985,-6.142,,,,8.880,5.373
EZTC3,2023-01-24,-18.549,7.348,0.418,0.459,0.911,9.440,15,C,2.807,0.375,2.432,-9.825,-4.871,-4.954,-10.526,-4.825,-5.701,,,,8.900,6.114
EZTC3,2023-01-27,-16.094,44.815,0.397,0.446,0.891,9.620,2,C,-7.163,-3.256,-3.906,-8.678,-3.367,-5.311,-12.466,-6.688,-5.777,,,,9.010,6.776
EZTC3,2023-01-30,-16.403,84.764,0.388,0.441,0.878,9.600,3,C,-11.035,-3.174,-7.861,-6.552,-2.971,-3.580,-14.966,-6.900,-8.066,,,,9.060,5.998
EZTC3,2023-01-31,-16.380,69.162,0.381,0.437,0.871,9.700,4,C,-12.287,-5.226,-7.061,-11.331,-4.925,-6.406,-18.020,-9.013,-9.007,,,,9.130,6.294
EZTC3,2023-02-01,-19.562,7.688,0.389,0.433,0.898,9.210,5,C,-3.525,-1.900,-1.625,-5.252,-2.168,-3.084,-14.317,-7.362,-6.955,,,,9.150,0.579
EZTC3,2023-02-02,-17.338,13.807,0.397,0.430,0.923,9.270,6,C,-6.429,-1.750,-4.679,-7.000,0.188,-7.188,-12.643,-4.544,-8.099,,,,9.180,0.988
EZTC3,2023-03-08,-16.208,83.351,0.370,0.385,0.961,8.930,2,C,7.344,-3.711,11.055,-3.338,-5.997,2.659,-6.785,-5.416,-1.369,,,,8.490,5.156
EZTC3,2023-03-09,-13.117,44.224,0.385,0.385,1.000,9.100,3,C,8.515,-1.536,10.051,-11.426,-6.873,-4.554,-6.943,-3.909,-3.034,,,,8.520,6.814
EZTC3,2023-03-14,-9.781,8.653,0.383,0.386,0.992,9.250,2,C,-10.745,-1.657,-9.088,-10.349,-1.557,-8.792,5.527,3.786,1.741,,,,8.580,7.795
EZTC3,2023-03-15,-6.271,11.598,0.390,0.387,1.009,9.580,3,C,-9.952,-2.374,-7.577,-15.519,-0.845,-14.673,4.302,3.562,0.741,,,,8.610,11.338
EZTC3,2023-04-10,-14.262,57.747,0.461,0.450,1.025,8.600,8,C,16.216,4.105,12.111,3.938,1.277,2.661,23.784,5.382,18.402,,,,8.540,0.735
EZTC3,2023-04-11,-9.694,41.031,0.488,0.455,1.072,9.450,9,C,3.516,-0.204,3.720,-3.657,-3.790,0.133,13.291,1.856,11.435,,,,8.550,10.460
EZTC3,2023-04-12,-7.072,11.828,0.499,0.461,1.082,9.760,10,C,-5.718,-2.777,-2.941,-3.676,-3.696,0.020,2.587,1.645,0.942,,,,8.580,13.771
EZTC3,2023-04-18,-6.241,8.643,0.440,0.475,0.926,9.780,14,C,-6.929,-3.593,-3.336,0.815,-3.651,4.467,11.753,3.944,7.809,,,,8.740,11.904
EZTC3,2023-04-19,-9.799,11.159,0.454,0.476,0.954,9.200,15,C,2.166,-0.945,3.112,12.996,1.423,11.573,20.481,6.648,13.833,,,,8.790,4.722
EZTC3,2023-04-20,-11.059,69.624,0.425,0.475,0.895,9.110,16,C,5.904,-0.099,6.003,11.516,1.475,10.041,21.184,5.495,15.689,,,,8.810,3.455
EZTC3,2023-04-24,-10.058,30.653,0.406,0.471,0.861,9.170,17,C,1.593,-2.117,3.710,12.165,3.160,9.005,20.467,5.784,14.683,,,,8.870,3.481
EZTC3,2023-04-25,-11.629,68.596,0.411,0.468,0.878,8.940,18,C,5.721,-1.321,7.042,19.094,4.053,15.040,22.258,5.354,16.904,,,,8.900,0.437
EZTC3,2023-04-26,-9.144,33.791,0.419,0.466,0.901,9.100,19,C,8.321,-0.061,8.382,17.591,5.868,11.723,25.387,7.615,17.772,,,,8.940,1.791
EZTC3,2023-04-27,-6.574,31.646,0.429,0.464,0.926,9.400,20,C,10.601,2.391,8.209,6.502,5.546,0.956,21.470,8.018,13.453,,,,9.000,4.486
EZTC3,2023-11-08,-10.639,24.390,0.485,0.494,0.982,10.770,2,C,11.794,4.709,7.085,9.135,6.371,2.763,15.792,5.860,9.932,,,,10.400,3.591
EZTC3,2023-11-13,-9.111,50.446,0.505,0.489,1.032,11.090,2,C,3.077,4.229,-1.152,12.986,5.051,7.935,11.777,4.948,6.829,,,,10.350,7.181
EZTC3,2023-11-14,-6.417,0.522,0.520,0.489,1.063,11.700,3,C,0.122,2.124,-2.001,5.621,2.224,3.397,5.678,5.100,0.579,,,,10.380,12.721
EZTC3,2023-11-22,-8.464,29.627,0.544,0.498,1.093,11.710,2,C,5.492,0.098,5.394,0.973,-0.352,1.325,7.094,3.823,3.271,,,,10.760,8.830
EZTC3,2023-11-30,-5.172,16.272,0.553,0.516,1.073,12.330,4,C,1.141,-1.036,2.177,2.174,2.679,-0.505,-5.054,4.200,-9.254,,,,11.430,7.837
EZTC3,2023-12-04,-6.804,7.637,0.553,0.525,1.054,12.070,6,C,0.721,0.122,0.599,5.105,3.505,1.600,-8.269,3.570,-11.839,,,,11.660,3.543
EZTC3,2023-12-05,-6.809,95.361,0.556,0.529,1.050,12.090,7,C,2.550,-0.333,2.883,4.213,4.097,0.116,-8.259,4.260,-12.519,,,,11.750,2.867
EZTC3,2023-12-06,-7.922,91.814,0.544,0.532,1.021,11.830,8,C,4.533,3.278,1.255,6.062,4.190,1.872,-3.626,5.628,-9.254,,,,11.800,0.218
EZTC3,2024-02-26,-15.622,16.005,0.390,0.425,0.917,11.220,2,C,2.448,-1.010,3.458,-1.254,-2.743,1.489,-2.828,-2.051,-0.777,,,,10.440,7.485
EZTC3,2024-02-27,-14.623,37.765,0.403,0.422,0.955,11.540,3,C,0.465,-2.691,3.155,-2.033,-3.152,1.120,-6.356,-3.598,-2.758,,,,10.490,10.039
EZTC3,2024-03-06,-16.927,51.501,0.417,0.412,1.011,10.960,2,C,2.445,-0.623,3.068,6.051,0.240,5.812,-7.025,-1.175,-5.851,,,,10.790,1.587
EZTC3,2024-03-15,-11.915,104.456,0.467,0.414,1.127,11.360,2,C,-2.848,0.277,-3.124,-2.314,0.342,-2.656,-18.031,-1.074,-16.957,,,,11.100,2.290
EZTC3,2024-05-06,-20.617,145.629,0.391,0.388,1.007,9.920,2,C,-6.103,-0.120,-5.983,-4.057,-0.473,-3.584,-10.399,-5.252,-5.147,,,,9.540,4.000
