estrategia,ticker,data_sinal,data_entrada,data_saida,dias,entrada,saida,pnl_pct,ret_bova,ret_rel,motivo,score,B,mrs,vol_ratio,contracao
A,ITUB4,2023-12-05,2023-12-06,2023-12-20,10,22.92,23.57,2.84,4.19,-1.35,time_stop,9,1,6.21,0.94,0.28
A,ITUB4,2023-12-20,2023-12-21,2024-01-09,10,23.70,24.12,1.79,-0.59,2.39,time_stop,8,0,5.88,0.90,0.33
A,ITUB4,2024-01-09,2024-01-10,2024-01-24,10,24.04,23.46,-2.44,-2.34,-0.10,time_stop,7,0,7.01,0.80,0.41
A,ITUB4,2024-01-29,2024-01-30,2024-02-06,5,23.58,24.76,5.00,2.68,2.32,take_profit,7,0,6.44,0.41,0.47
A,ITUB4,2024-02-06,2024-02-07,2024-02-23,10,24.99,25.63,2.56,-0.44,3.00,time_stop,8,2,11.29,2.81,0.92
A,ITUB4,2024-02-23,2024-02-26,2024-03-11,10,25.65,25.65,-0.01,-2.74,2.74,time_stop,7,0,13.52,0.81,0.37
A,ITUB4,2024-03-11,2024-03-12,2024-03-26,10,25.79,25.92,0.50,-0.46,0.96,time_stop,7,0,15.76,0.87,0.38
A,ITUB4,2024-04-01,2024-04-02,2024-04-16,10,25.23,23.88,-5.32,-2.34,-2.99,time_stop,7,1,11.46,1.51,0.88
A,ITUB4,2024-04-23,2024-04-24,2024-05-09,10,24.13,24.36,0.93,2.93,-2.00,time_stop,7,1,7.20,1.83,0.29
A,ITUB4,2024-05-14,2024-05-15,2024-05-29,10,25.28,23.65,-6.45,-4.11,-2.33,time_stop,7,1,8.09,1.09,0.57
A,ITUB4,2024-07-03,2024-07-04,2024-07-18,10,25.25,25.89,2.50,1.14,1.36,time_stop,7,1,6.49,1.07,0.48
A,ITUB4,2024-07-19,2024-07-22,2024-08-05,10,26.10,25.10,-3.83,-2.00,-1.83,time_stop,7,1,8.22,1.11,0.44
A,ITUB4,2024-08-07,2024-08-08,2024-08-13,3,25.79,27.08,5.00,2.78,2.22,take_profit,7,1,5.51,1.98,0.81
A,ITUB4,2024-08-13,2024-08-14,2024-08-28,10,27.11,28.47,5.00,3.04,1.96,take_profit,7,1,6.77,1.82,0.78
A,ITUB4,2024-08-28,2024-08-29,2024-09-12,10,28.33,28.18,-0.54,-1.41,0.86,time_stop,8,0,7.01,1.22,0.24
A,ITUB4,2024-09-18,2024-09-19,2024-10-03,10,28.05,26.77,-4.57,-1.04,-3.53,time_stop,7,0,6.66,0.85,0.49
A,ITUB4,2024-11-05,2024-11-06,2024-11-22,10,27.57,26.22,-4.91,-0.22,-4.68,time_stop,8,2,6.66,2.56,0.87
A,ITUB4,2025-01-27,2025-01-28,2025-02-11,10,25.82,26.93,4.30,2.00,2.30,time_stop,7,1,2.08,0.97,0.29
A,ITUB4,2025-03-21,2025-03-24,2025-04-07,10,28.75,27.98,-2.69,-4.26,1.57,time_stop,7,1,5.80,1.68,0.41
A,ITUB4,2025-04-07,2025-04-08,2025-04-22,8,28.28,29.70,5.00,5.20,-0.20,take_profit,7,0,7.42,1.18,0.48
A,ITUB4,2025-04-29,2025-04-30,2025-05-09,6,31.43,33.00,5.00,1.22,3.78,take_profit,7,1,11.97,0.92,0.38
A,ITUB4,2025-05-09,2025-05-12,2025-05-26,10,33.59,33.91,0.96,1.21,-0.25,time_stop,8,2,16.34,2.04,0.44
A,ITUB4,2025-06-03,2025-06-04,2025-06-18,10,33.36,33.36,0.00,1.20,-1.20,time_stop,7,0,12.97,1.01,0.35
A,ITUB4,2025-06-18,2025-06-20,2025-07-04,10,33.08,34.19,3.36,3.16,0.20,time_stop,7,0,11.61,1.02,0.48
A,ITUB4,2025-08-06,2025-08-07,2025-08-21,10,32.86,33.30,1.33,-1.42,2.75,time_stop,7,1,10.27,1.64,0.84
A,ITUB4,2025-08-21,2025-08-22,2025-08-28,4,33.42,35.09,5.00,2.34,2.66,take_profit,7,0,10.85,0.67,0.44
A,ITUB4,2025-08-28,2025-08-29,2025-09-12,10,35.22,34.24,-2.79,0.51,-3.30,time_stop,7,1,10.78,1.03,0.54
A,ITUB4,2025-09-12,2025-09-15,2025-09-29,10,34.36,35.62,3.68,2.14,1.54,time_stop,7,0,6.37,1.10,0.46
A,ITUB4,2025-09-29,2025-09-30,2025-10-14,10,36.09,34.32,-4.91,-3.14,-1.76,time_stop,7,0,6.34,1.05,0.42
A,ITUB4,2025-10-27,2025-10-28,2025-11-07,8,35.04,36.80,5.00,4.49,0.51,take_profit,7,0,2.69,0.64,0.34
A,ITUB4,2025-11-11,2025-11-12,2025-11-27,10,37.79,37.32,-1.24,0.57,-1.81,time_stop,8,2,1.88,2.00,0.47
A,ITUB4,2026-01-21,2026-01-22,2026-01-26,2,41.93,44.02,5.00,1.48,3.52,take_profit,7,2,0.34,2.11,0.72
A,ITUB4,2026-02-03,2026-02-04,2026-02-09,3,45.88,48.18,5.00,2.58,2.42,take_profit,7,1,2.63,1.77,0.26
A,ITUB4,2026-02-09,2026-02-10,2026-02-26,10,48.29,47.65,-1.32,2.71,-4.04,time_stop,7,1,6.91,1.29,0.47
A,KLBN11,2022-03-18,2022-03-21,2022-04-04,10,18.03,16.12,-10.59,4.34,-14.93,time_stop,7,1,7.59,1.33,0.42
A,KLBN11,2022-11-10,2022-11-11,2022-11-28,10,16.30,14.83,-9.04,-3.13,-5.91,time_stop,7,0,9.48,1.05,0.26
A,KLBN11,2022-12-09,2022-12-12,2022-12-26,10,15.17,13.85,-8.71,3.29,-12.00,time_stop,7,0,5.37,0.84,0.31
A,KLBN11,2023-05-12,2023-05-15,2023-05-18,3,15.02,15.77,5.00,1.21,3.79,take_profit,7,0,5.95,1.08,0.23
A,KLBN11,2023-05-18,2023-05-19,2023-06-02,10,16.26,15.90,-2.26,1.74,-3.99,time_stop,7,1,11.83,1.00,0.49
A,KLBN11,2023-06-05,2023-06-06,2023-06-14,5,16.03,16.83,5.00,3.64,1.36,take_profit,7,0,7.52,0.77,0.35
A,KLBN11,2023-06-14,2023-06-15,2023-06-29,10,16.81,16.15,-3.92,-0.42,-3.50,time_stop,7,1,7.47,1.33,0.74
A,KLBN11,2023-07-04,2023-07-05,2023-07-19,10,16.50,15.69,-4.95,-1.80,-3.14,time_stop,7,0,3.89,0.52,0.33
A,KLBN11,2023-08-15,2023-08-16,2023-08-30,10,17.14,17.38,1.41,1.81,-0.40,time_stop,7,0,8.01,0.59,0.25
A,KLBN11,2023-09-15,2023-09-18,2023-10-02,10,17.52,18.05,3.07,-2.76,5.82,time_stop,7,1,7.45,1.89,0.94
A,KLBN11,2023-10-02,2023-10-03,2023-10-18,10,18.13,17.55,-3.21,0.50,-3.71,time_stop,8,0,13.53,0.70,0.32
A,KLBN11,2023-11-16,2023-11-17,2023-12-01,10,17.70,16.22,-8.36,2.59,-10.95,time_stop,7,1,0.47,0.79,0.41
A,KLBN11,2024-03-25,2024-03-26,2024-04-10,10,18.79,19.62,4.39,0.74,3.65,time_stop,7,0,5.91,0.66,0.38
A,KLBN11,2024-04-10,2024-04-11,2024-04-25,10,19.49,18.10,-7.11,-2.27,-4.84,time_stop,8,0,9.13,0.98,0.28
A,KLBN11,2024-06-27,2024-06-28,2024-07-12,10,18.47,18.17,-1.60,4.00,-5.60,time_stop,7,1,5.01,1.72,0.63
A,KLBN11,2024-07-22,2024-07-23,2024-08-06,10,19.04,18.30,-3.91,-0.17,-3.74,time_stop,7,1,5.51,1.13,0.51
A,KLBN11,2024-08-27,2024-08-28,2024-09-11,10,19.29,19.34,0.23,-1.80,2.03,time_stop,7,0,0.81,0.53,0.31
A,KLBN11,2024-11-28,2024-11-29,2024-12-04,3,19.46,20.43,5.00,0.35,4.65,take_profit,7,1,8.44,1.20,0.57
A,KLBN11,2024-12-04,2024-12-05,2024-12-19,10,21.02,21.04,0.10,-5.24,5.34,time_stop,7,1,14.27,1.05,0.66
A,KLBN11,2024-12-19,2024-12-20,2025-01-09,10,21.00,19.96,-4.91,-1.87,-3.04,time_stop,7,0,18.57,1.21,0.39
A,KLBN11,2025-01-10,2025-01-13,2025-01-27,10,19.89,20.18,1.46,5.04,-3.59,time_stop,7,0,13.35,0.66,0.43
A,KLBN11,2025-01-27,2025-01-28,2025-02-11,10,20.18,19.14,-5.15,2.00,-7.15,time_stop,8,0,8.51,0.66,0.34
A,RENT3,2022-02-15,2022-02-16,2022-03-04,10,52.54,46.10,-12.27,-0.33,-11.93,time_stop,7,1,5.95,0.87,0.42
A,RENT3,2022-07-15,2022-07-18,2022-07-27,7,47.93,50.33,5.00,4.78,0.22,take_profit,7,0,13.04,0.31,0.26
A,RENT3,2022-08-03,2022-08-04,2022-08-08,2,52.37,54.99,5.00,2.26,2.74,take_profit,7,1,13.44,0.92,0.39
A,RENT3,2022-08-11,2022-08-12,2022-08-26,10,54.13,53.91,-0.40,-0.26,-0.15,time_stop,7,0,13.31,0.98,0.28
A,RENT3,2022-08-26,2022-08-29,2022-09-05,5,52.93,55.57,5.00,0.05,4.95,take_profit,7,0,6.99,1.03,0.42
A,RENT3,2022-09-12,2022-09-13,2022-09-27,10,55.43,53.60,-3.30,-2.15,-1.15,time_stop,7,1,10.87,1.50,0.88
A,RENT3,2022-10-04,2022-10-05,2022-10-20,10,58.21,59.50,2.21,-0.37,2.58,time_stop,7,1,9.18,1.57,1.00
A,RENT3,2022-10-21,2022-10-24,2022-11-03,7,59.34,62.30,5.00,0.86,4.14,take_profit,7,0,8.52,1.07,0.38
A,RENT3,2023-05-16,2023-05-17,2023-05-31,10,55.42,55.55,0.24,-1.10,1.35,time_stop,7,1,5.73,1.65,0.44
A,RENT3,2023-05-31,2023-06-01,2023-06-02,1,56.20,59.01,5.00,1.70,3.30,take_profit,7,1,6.91,2.46,0.44
A,RENT3,2023-06-26,2023-06-27,2023-07-07,8,59.99,62.99,5.00,1.25,3.75,take_profit,7,0,6.21,0.60,0.33
A,RENT3,2025-04-17,2025-04-22,2025-04-25,3,38.34,40.26,5.00,3.27,1.73,take_profit,7,1,6.98,0.76,0.38
A,RENT3,2025-04-25,2025-04-28,2025-05-13,10,41.41,40.21,-2.91,3.01,-5.92,time_stop,7,1,9.66,1.12,0.49
A,RENT3,2025-06-06,2025-06-09,2025-06-24,10,42.02,41.92,-0.25,1.01,-1.26,time_stop,7,1,12.51,1.63,0.41
A,RENT3,2025-11-04,2025-11-05,2025-11-11,4,40.42,42.44,5.00,2.94,2.06,take_profit,7,1,1.49,1.13,0.35
A,RENT3,2025-11-11,2025-11-12,2025-11-27,10,42.71,44.17,3.42,0.57,2.85,time_stop,8,2,2.00,2.52,0.48
A,RENT3,2025-11-28,2025-12-01,2025-12-02,1,44.66,46.89,5.00,1.59,3.41,take_profit,7,1,5.13,0.72,0.56
A,RENT3,2025-12-04,2025-12-05,2025-12-19,10,49.00,43.78,-10.66,0.73,-11.39,time_stop,7,2,10.89,2.01,0.62
A,RENT3,2025-12-26,2025-12-29,2026-01-14,10,44.73,41.92,-6.28,3.07,-9.35,time_stop,7,0,2.18,0.41,0.35
A,RENT3,2026-02-20,2026-02-23,2026-03-09,10,52.13,45.75,-12.24,-4.27,-7.97,time_stop,7,1,2.27,0.53,0.30
A,LREN3,2022-08-03,2022-08-04,2022-08-18,10,21.65,21.45,-0.93,7.28,-8.21,time_stop,7,2,8.72,2.32,0.69
A,LREN3,2022-10-06,2022-10-07,2022-10-24,10,24.41,22.32,-8.60,-0.57,-8.03,time_stop,7,1,14.09,1.37,0.82
A,LREN3,2022-10-25,2022-10-26,2022-10-31,3,21.73,22.82,5.00,3.10,1.90,take_profit,7,0,4.28,0.78,0.34
A,LREN3,2022-10-31,2022-11-01,2022-11-17,10,24.23,18.93,-21.88,-6.31,-15.56,time_stop,8,2,12.96,2.47,0.87
A,LREN3,2024-08-15,2024-08-16,2024-08-23,5,14.17,14.88,5.00,1.30,3.70,take_profit,7,1,7.09,1.27,0.44
A,LREN3,2024-08-23,2024-08-26,2024-09-09,10,14.96,14.76,-1.29,-1.63,0.34,time_stop,8,1,11.70,1.32,0.34
A,LREN3,2024-09-09,2024-09-10,2024-09-13,3,14.76,15.49,5.00,0.44,4.56,take_profit,7,0,10.39,0.30,0.30
A,LREN3,2024-10-10,2024-10-11,2024-10-25,10,15.62,15.66,0.27,-0.09,0.37,time_stop,7,1,17.04,1.62,0.46
A,LREN3,2024-10-31,2024-11-01,2024-11-18,10,15.82,13.82,-12.60,-0.15,-12.45,time_stop,7,0,19.27,1.03,0.40
A,LREN3,2025-05-06,2025-05-07,2025-05-08,1,13.85,14.54,5.00,2.17,2.83,take_profit,7,1,0.09,1.67,0.30
A,LREN3,2025-05-08,2025-05-09,2025-05-15,4,15.57,16.35,5.00,2.12,2.88,take_profit,8,2,5.66,2.55,0.44
A,LREN3,2025-05-15,2025-05-16,2025-05-20,2,16.62,17.45,5.00,0.54,4.46,take_profit,7,1,15.73,1.16,0.35
A,LREN3,2025-05-20,2025-05-21,2025-06-04,10,17.44,17.68,1.38,-0.58,1.96,time_stop,7,1,20.30,0.71,0.28
A,LREN3,2025-07-01,2025-07-02,2025-07-16,10,18.84,18.01,-4.43,-2.58,-1.85,time_stop,7,1,24.82,1.52,0.34
A,MGLU3,2022-10-10,2022-10-11,2022-10-26,10,46.01,33.81,-26.50,-1.90,-24.60,time_stop,7,0,5.58,0.74,0.34
A,MGLU3,2023-01-23,2023-01-24,2023-01-25,1,35.28,37.05,5.00,1.11,3.89,take_profit,7,1,5.99,0.96,0.40
A,MGLU3,2023-01-30,2023-01-31,2023-02-14,10,37.96,35.11,-7.52,-4.93,-2.59,time_stop,7,0,14.72,0.76,0.29
A,MGLU3,2023-04-11,2023-04-12,2023-04-27,10,33.55,27.67,-17.53,-3.70,-13.83,time_stop,7,2,6.80,2.26,0.77
A,MGLU3,2023-06-01,2023-06-02,2023-06-19,10,35.11,32.26,-8.13,6.52,-14.65,time_stop,8,1,6.08,0.85,0.34
A,MGLU3,2025-03-25,2025-03-26,2025-04-02,5,9.78,10.27,5.00,-0.26,5.26,take_profit,7,1,2.94,1.80,0.29
A,MGLU3,2025-04-02,2025-04-03,2025-04-17,10,10.32,9.43,-8.60,-1.23,-7.38,time_stop,7,0,10.96,1.11,0.30
A,MGLU3,2025-09-11,2025-09-12,2025-09-15,1,9.39,9.86,5.00,0.89,4.11,take_profit,7,1,11.16,1.60,0.36
A,MGLU3,2025-09-29,2025-09-30,2025-10-14,10,10.35,8.36,-19.23,-3.14,-16.09,time_stop,7,1,14.82,1.52,0.34
A,MGLU3,2025-12-02,2025-12-03,2025-12-04,1,10.10,10.61,5.00,1.82,3.18,take_profit,7,1,1.94,0.96,0.24
A,MGLU3,2025-12-04,2025-12-05,2025-12-19,10,11.07,8.81,-20.40,0.73,-21.12,time_stop,7,2,9.65,2.69,0.48
A,BEEF3,2022-02-09,2022-02-10,2022-02-24,10,8.88,9.32,5.00,-1.48,6.48,take_profit,7,2,8.63,2.10,0.70
A,BEEF3,2022-02-24,2022-02-25,2022-03-09,6,9.56,10.04,5.00,0.81,4.19,take_profit,7,2,18.07,2.48,0.64
A,BEEF3,2022-03-09,2022-03-10,2022-03-24,10,10.10,10.46,3.62,4.88,-1.27,time_stop,9,1,20.52,0.83,0.34
A,BEEF3,2022-03-24,2022-03-25,2022-03-30,3,10.49,11.02,5.00,1.00,4.00,take_profit,7,0,17.45,0.93,0.36
A,BEEF3,2022-04-08,2022-04-11,2022-04-27,10,12.41,11.93,-3.87,-6.26,2.39,time_stop,7,1,38.63,1.24,0.43
A,BEEF3,2022-04-28,2022-04-29,2022-05-13,10,11.87,11.15,-6.06,-0.11,-5.96,time_stop,7,0,35.91,0.57,0.33
A,BEEF3,2022-05-20,2022-05-23,2022-05-26,3,11.39,11.96,5.00,1.18,3.82,take_profit,7,0,27.21,0.60,0.46
A,BEEF3,2022-06-02,2022-06-03,2022-06-20,10,13.08,11.66,-10.80,-10.41,-0.39,time_stop,7,1,38.14,0.65,0.45
A,BEEF3,2022-06-22,2022-06-23,2022-06-27,2,12.05,12.66,5.00,2.84,2.16,take_profit,7,1,36.60,1.74,0.60
A,BEEF3,2022-07-27,2022-07-28,2022-08-11,10,12.37,12.55,1.40,6.84,-5.44,time_stop,7,0,28.47,0.75,0.42
A,BEEF3,2022-08-11,2022-08-12,2022-08-18,4,12.62,13.25,5.00,1.20,3.80,take_profit,8,2,17.91,2.06,0.90
A,BEEF3,2022-08-18,2022-08-19,2022-08-24,3,13.46,14.13,5.00,1.53,3.47,take_profit,7,1,20.05,0.81,0.46
A,BEEF3,2022-08-24,2022-08-25,2022-09-09,10,14.38,13.17,-8.41,-1.09,-7.32,time_stop,7,1,28.29,1.29,0.41
A,BEEF3,2022-09-16,2022-09-19,2022-10-03,10,12.98,11.90,-8.32,3.86,-12.18,time_stop,7,0,16.88,0.74,0.36
A,BEEF3,2022-10-13,2022-10-14,2022-10-28,10,13.06,12.47,-4.53,4.42,-8.94,time_stop,7,1,8.70,1.39,0.83
A,BEEF3,2022-11-11,2022-11-14,2022-11-29,10,14.02,11.84,-15.55,-1.79,-13.76,time_stop,7,1,15.63,1.22,0.86
A,BEEF3,2023-01-18,2023-01-19,2023-02-02,10,14.06,12.68,-9.79,-2.58,-7.21,time_stop,8,1,11.41,0.82,0.34
A,BEEF3,2024-08-08,2024-08-09,2024-08-19,6,7.09,7.45,5.00,3.81,1.19,take_profit,7,2,5.09,2.97,0.96
A,BEEF3,2024-08-19,2024-08-20,2024-09-03,10,7.53,6.94,-7.75,-1.37,-6.39,time_stop,7,0,6.19,1.32,0.27
A,BEEF3,2025-04-01,2025-04-02,2025-04-11,7,6.33,6.65,5.00,-3.24,8.24,take_profit,7,1,6.86,1.54,0.42
A,BEEF3,2025-09-04,2025-09-05,2025-09-11,4,5.99,6.29,5.00,0.22,4.78,take_profit,7,0,5.54,0.77,0.18
A,BEEF3,2025-09-11,2025-09-12,2025-09-26,10,6.26,6.31,0.78,2.32,-1.54,time_stop,9,1,10.58,1.01,0.27
A,BEEF3,2025-09-26,2025-09-29,2025-10-13,10,6.38,6.28,-1.52,-3.28,1.75,time_stop,7,0,9.04,0.63,0.37
A,BEEF3,2025-10-13,2025-10-14,2025-10-17,3,6.27,6.59,5.00,1.20,3.80,take_profit,7,0,11.48,0.68,0.48
A,BEEF3,2025-10-20,2025-10-21,2025-10-31,8,6.63,6.97,5.00,3.71,1.29,take_profit,7,1,15.73,0.63,0.63
A,BEEF3,2025-10-31,2025-11-03,2025-11-17,10,6.99,6.48,-7.37,4.36,-11.73,time_stop,7,1,16.22,2.06,0.46
A,MOVI3,2022-05-25,2022-05-26,2022-05-27,1,14.32,15.03,5.00,-0.11,5.11,take_profit,7,0,6.78,0.81,0.31
A,MOVI3,2022-06-01,2022-06-02,2022-06-17,10,15.25,11.71,-23.20,-11.27,-11.93,time_stop,7,1,12.55,1.78,0.43
A,MOVI3,2023-05-16,2023-05-17,2023-05-18,1,9.03,9.48,5.00,0.70,4.30,take_profit,7,0,5.86,0.73,0.31
A,MOVI3,2023-05-18,2023-05-19,2023-06-02,10,10.06,9.85,-2.02,1.74,-3.76,time_stop,8,1,15.93,1.16,0.34
A,MOVI3,2023-06-15,2023-06-16,2023-06-30,10,9.76,9.32,-4.53,-0.64,-3.90,time_stop,7,0,10.30,0.49,0.33
A,MOVI3,2023-07-21,2023-07-24,2023-07-31,5,9.47,9.95,5.00,0.32,4.68,take_profit,7,1,7.34,2.11,0.33
A,MOVI3,2023-08-09,2023-08-10,2023-08-22,8,11.32,11.89,5.00,-1.83,6.83,take_profit,7,2,31.15,2.86,0.46
A,MOVI3,2023-09-06,2023-09-08,2023-09-22,10,10.82,10.30,-4.82,0.85,-5.67,time_stop,7,1,28.24,1.93,0.47
A,MOVI3,2025-04-10,2025-04-11,2025-04-14,1,5.15,5.41,5.00,1.36,3.64,take_profit,7,0,5.65,0.54,0.24
A,MOVI3,2025-04-22,2025-04-23,2025-04-24,1,5.95,6.25,5.00,1.78,3.22,take_profit,7,1,16.07,0.71,0.41
A,MOVI3,2025-07-23,2025-07-24,2025-08-06,9,5.74,6.03,5.00,0.54,4.46,take_profit,7,1,11.17,1.56,0.26
A,MOVI3,2025-08-08,2025-08-11,2025-08-25,10,6.87,6.45,-6.06,1.97,-8.03,time_stop,7,2,32.00,3.12,0.85
A,MOVI3,2025-08-25,2025-08-26,2025-09-04,7,6.44,6.76,5.00,2.28,2.72,take_profit,7,0,19.06,0.52,0.33
A,MOVI3,2025-09-16,2025-09-17,2025-09-19,2,7.87,8.26,5.00,0.13,4.87,take_profit,7,0,38.06,0.82,0.31
A,MOVI3,2025-09-19,2025-09-22,2025-10-06,10,8.33,8.20,-1.56,-0.93,-0.63,time_stop,7,1,44.64,0.86,0.39
A,MOVI3,2025-10-17,2025-10-20,2025-10-24,4,6.88,7.22,5.00,1.22,3.78,take_profit,7,1,13.48,1.64,0.30
A,MOVI3,2025-10-27,2025-10-28,2025-11-03,4,7.48,7.86,5.00,2.11,2.89,take_profit,7,1,18.64,0.99,0.46
A,MOVI3,2025-11-11,2025-11-12,2025-11-26,9,9.63,10.11,5.00,0.84,4.16,take_profit,7,2,39.08,3.08,0.51
A,MOVI3,2025-11-26,2025-11-27,2025-12-01,2,10.69,11.22,5.00,0.12,4.88,take_profit,7,1,46.27,1.10,0.44
A,MOVI3,2025-12-01,2025-12-02,2025-12-03,1,11.26,11.82,5.00,0.27,4.73,take_profit,7,1,51.51,1.23,0.45
A,MOVI3,2025-12-03,2025-12-04,2025-12-18,10,12.15,9.53,-21.57,-3.99,-17.58,time_stop,7,1,58.04,1.12,0.47
A,MOVI3,2025-12-19,2025-12-22,2026-01-06,7,9.69,10.17,5.00,3.31,1.69,take_profit,7,1,17.90,1.61,0.41
A,MOVI3,2026-01-06,2026-01-07,2026-01-21,10,10.30,10.42,1.17,6.39,-5.23,time_stop,8,1,23.76,1.11,0.24
A,MOVI3,2026-02-02,2026-02-03,2026-02-06,3,12.81,13.45,5.00,-1.62,6.62,take_profit,7,0,30.02,0.50,0.27
A,MOVI3,2026-02-06,2026-02-09,2026-02-24,9,13.74,14.43,5.00,2.73,2.27,take_profit,8,1,38.71,1.10,0.32
A,MOVI3,2026-02-27,2026-03-02,2026-03-16,10,14.21,11.77,-17.19,-4.66,-12.53,time_stop,7,1,41.53,1.59,0.48
A,MRVE3,2022-08-04,2022-08-05,2022-08-19,10,11.08,9.65,-12.89,4.66,-17.55,time_stop,7,2,8.45,2.54,0.75
A,MRVE3,2022-09-02,2022-09-05,2022-09-19,9,11.82,12.42,5.00,-0.21,5.21,take_profit,7,2,11.03,2.62,0.82
A,MRVE3,2022-09-19,2022-09-20,2022-10-04,10,12.61,12.17,-3.50,3.22,-6.72,time_stop,8,1,17.22,1.20,0.31
A,MRVE3,2023-05-18,2023-05-19,2023-05-25,4,9.15,9.61,5.00,-0.57,5.57,take_profit,7,0,5.88,0.52,0.18
A,MRVE3,2023-05-25,2023-05-26,2023-06-01,4,10.11,10.62,5.00,-0.29,5.29,take_profit,8,1,16.76,1.59,0.30
A,MRVE3,2023-06-01,2023-06-02,2023-06-06,2,10.74,11.28,5.00,1.88,3.12,take_profit,7,1,23.99,1.19,0.33
A,MRVE3,2023-06-21,2023-06-22,2023-07-05,9,11.78,12.37,5.00,0.50,4.50,take_profit,7,1,26.35,1.60,0.23
A,MRVE3,2023-07-24,2023-07-25,2023-08-08,10,14.29,14.03,-1.82,-2.30,0.48,time_stop,7,1,47.46,0.40,0.23
A,MRVE3,2025-08-13,2025-08-14,2025-08-18,2,6.89,7.23,5.00,0.73,4.27,take_profit,7,2,15.74,3.90,0.75
A,MRVE3,2025-08-21,2025-08-22,2025-08-25,1,7.08,7.43,5.00,-0.03,5.03,take_profit,7,0,19.47,0.63,0.26
A,MRVE3,2025-09-02,2025-09-03,2025-09-17,10,7.80,7.81,0.13,4.19,-4.06,time_stop,7,0,26.45,0.77,0.31
A,MRVE3,2025-09-24,2025-09-25,2025-10-09,10,7.87,6.25,-20.58,-2.48,-18.10,time_stop,7,0,21.60,0.78,0.33
A,MRVE3,2025-10-22,2025-10-23,2025-10-30,5,6.90,7.25,5.00,2.12,2.88,take_profit,7,1,6.11,0.92,0.34
A,MRVE3,2025-10-30,2025-10-31,2025-11-11,7,7.46,7.83,5.00,5.73,-0.73,take_profit,8,1,11.11,1.44,0.36
A,MRVE3,2025-11-11,2025-11-12,2025-11-13,1,8.05,8.45,5.00,-0.22,5.22,take_profit,8,1,13.07,1.60,0.30
A,MRVE3,2025-11-13,2025-11-14,2025-11-28,9,8.58,9.01,5.00,0.98,4.02,take_profit,7,2,20.39,2.30,0.50
A,MRVE3,2025-12-04,2025-12-05,2025-12-19,10,9.23,7.81,-15.38,0.73,-16.11,time_stop,8,1,21.95,1.50,0.28
A,MRVE3,2026-01-05,2026-01-06,2026-01-20,10,8.26,7.38,-10.65,1.70,-12.35,time_stop,7,0,7.81,1.05,0.35
A,MRVE3,2026-02-19,2026-02-20,2026-03-06,10,9.97,9.30,-6.72,-5.78,-0.94,time_stop,7,0,10.64,0.56,0.23
A,MULT3,2022-02-15,2022-02-16,2022-03-04,10,19.44,18.02,-7.31,-0.33,-6.97,time_stop,7,1,7.66,0.97,0.45
A,MULT3,2022-03-25,2022-03-28,2022-04-11,10,21.04,20.76,-1.34,-1.69,0.35,time_stop,7,2,13.12,2.30,0.69
A,MULT3,2022-04-11,2022-04-12,2022-04-28,10,20.98,20.28,-3.34,-5.29,1.94,time_stop,7,0,13.65,0.54,0.30
A,MULT3,2022-04-28,2022-04-29,2022-05-13,10,20.67,21.35,3.31,-0.11,3.42,time_stop,7,1,17.02,1.53,0.39
A,MULT3,2022-05-16,2022-05-17,2022-05-31,10,22.18,20.61,-7.06,2.17,-9.23,time_stop,7,1,27.71,0.87,0.89
A,MULT3,2022-06-02,2022-06-03,2022-06-20,10,21.04,19.36,-7.97,-10.41,2.44,time_stop,7,0,16.39,0.93,0.45
A,MULT3,2022-07-06,2022-07-07,2022-07-21,10,20.57,20.54,-0.17,-2.08,1.92,time_stop,7,1,22.36,1.10,0.88
A,MULT3,2022-07-21,2022-07-22,2022-08-05,10,20.72,21.46,3.55,7.67,-4.12,time_stop,9,1,22.00,1.90,0.27
A,MULT3,2022-08-08,2022-08-09,2022-08-23,10,21.96,21.72,-1.10,3.86,-4.96,time_stop,7,1,15.36,0.53,1.00
A,MULT3,2022-08-23,2022-08-24,2022-09-08,10,21.65,20.85,-3.68,-2.75,-0.93,time_stop,8,1,8.72,1.81,0.37
A,MULT3,2022-09-09,2022-09-12,2022-09-26,10,21.44,20.68,-3.55,-4.03,0.48,time_stop,7,0,6.08,1.01,0.46
A,MULT3,2022-10-03,2022-10-04,2022-10-19,10,22.81,21.41,-6.11,0.00,-6.11,time_stop,8,2,6.88,2.24,1.00
A,MULT3,2022-10-20,2022-10-21,2022-10-31,6,21.68,22.77,5.00,-3.68,8.68,take_profit,7,0,1.31,0.95,0.31
A,MULT3,2022-10-31,2022-11-01,2022-11-17,10,22.97,19.24,-16.24,-6.31,-9.93,time_stop,8,2,7.15,2.14,1.00
A,MULT3,2023-02-28,2023-03-01,2023-03-15,10,22.26,22.44,0.79,-1.79,2.58,time_stop,8,2,12.08,2.42,0.49
A,MULT3,2023-03-17,2023-03-20,2023-04-03,10,21.37,21.69,1.51,0.61,0.90,time_stop,7,0,10.22,0.81,0.41
A,MULT3,2023-04-17,2023-04-18,2023-05-04,10,23.20,23.59,1.68,-3.65,5.34,time_stop,7,0,12.38,0.43,0.34
A,MULT3,2023-05-11,2023-05-12,2023-05-26,10,23.80,23.90,0.41,2.34,-1.93,time_stop,7,0,14.19,1.31,0.33
